IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.77.222,2083,2083,true,SIN,Asia Pacific,Singapore,260,0.10
47.236.150.13,8443,8443,true,SIN,Asia Pacific,Singapore,602,0.10
8.219.170.232,80,80,false,SIN,Asia Pacific,Singapore,282,0.08
47.245.118.70,2083,0,true,SIN,Asia Pacific,Singapore,96,0.07
47.236.63.152,443,443,true,SIN,Asia Pacific,Singapore,344,0.06
47.245.102.52,80,0,false,SIN,Asia Pacific,Singapore,188,0.04
103.180.193.56,443,443,true,SIN,Asia Pacific,Singapore,167,0.01
8.219.11.158,2083,2083,true,SIN,Asia Pacific,Singapore,234,0.00
47.250.157.19,80,443,true,SIN,Asia Pacific,Singapore,485,0.00
47.236.169.164,2086,2086,false,SIN,Asia Pacific,Singapore,153,0.00
8.219.78.188,2053,2053,true,SIN,Asia Pacific,Singapore,206,0.00
47.236.75.113,2095,2095,false,SIN,Asia Pacific,Singapore,171,0.00
47.245.105.224,8080,8080,false,SIN,Asia Pacific,Singapore,88,0.00
8.219.87.30,2095,2095,false,SIN,Asia Pacific,Singapore,109,0.00
47.236.75.152,8880,8880,false,SIN,Asia Pacific,Singapore,191,0.00
47.236.232.148,2096,2096,true,SIN,Asia Pacific,Singapore,144,0.00
47.236.75.152,2083,2083,true,SIN,Asia Pacific,Singapore,346,0.00
47.236.170.225,2053,2053,true,SIN,Asia Pacific,Singapore,155,0.00
8.219.126.240,2095,2095,false,SIN,Asia Pacific,Singapore,132,0.00
8.219.114.201,2083,2083,true,SIN,Asia Pacific,Singapore,127,0.00
8.222.208.38,2052,2052,false,SIN,Asia Pacific,Singapore,124,0.00
8.219.77.222,2087,2087,true,SIN,Asia Pacific,Singapore,132,0.00
8.222.193.65,80,80,false,SIN,Asia Pacific,Singapore,130,0.00
47.236.117.48,8880,8880,false,SIN,Asia Pacific,Singapore,139,0.00
8.219.11.158,8880,8880,false,SIN,Asia Pacific,Singapore,125,0.00
8.219.222.98,2053,2053,true,SIN,Asia Pacific,Singapore,575,0.00
47.236.150.13,80,80,false,SIN,Asia Pacific,Singapore,606,0.00
47.237.100.206,8080,8080,false,SIN,Asia Pacific,Singapore,131,0.00
47.237.84.173,8080,8080,false,SIN,Asia Pacific,Singapore,127,0.00
47.236.123.133,2086,2086,false,SIN,Asia Pacific,Singapore,341,0.00
8.219.220.88,2086,2086,false,SIN,Asia Pacific,Singapore,146,0.00
8.219.114.201,2087,2087,true,SIN,Asia Pacific,Singapore,241,0.00
8.222.208.38,2053,2053,true,SIN,Asia Pacific,Singapore,120,0.00
43.134.34.18,443,443,true,SIN,Asia Pacific,Singapore,164,0.00
8.219.202.130,2086,2086,false,SIN,Asia Pacific,Singapore,169,0.00
47.236.172.71,2082,2082,false,SIN,Asia Pacific,Singapore,341,0.00
34.143.216.48,8443,443,true,SIN,Asia Pacific,Singapore,193,0.00
47.236.180.24,2083,2083,true,SIN,Asia Pacific,Singapore,170,0.00
47.237.95.13,80,80,false,SIN,Asia Pacific,Singapore,128,0.00
13.229.159.215,443,443,true,SIN,Asia Pacific,Singapore,169,0.00
47.236.165.25,8880,8880,false,SIN,Asia Pacific,Singapore,165,0.00
47.236.205.188,2052,2052,false,SIN,Asia Pacific,Singapore,155,0.00
47.236.102.102,8080,8080,false,SIN,Asia Pacific,Singapore,146,0.00
8.219.42.72,2086,2086,false,SIN,Asia Pacific,Singapore,89,0.00
47.239.12.227,80,443,true,SIN,Asia Pacific,Singapore,86,0.00
8.219.60.54,2053,2053,true,SIN,Asia Pacific,Singapore,126,0.00
8.219.189.143,2083,2083,true,SIN,Asia Pacific,Singapore,157,0.00
47.245.114.163,2086,2086,false,SIN,Asia Pacific,Singapore,101,0.00
47.236.232.148,2086,2086,false,SIN,Asia Pacific,Singapore,338,0.00
47.236.118.216,80,80,false,SIN,Asia Pacific,Singapore,182,0.00
47.236.9.152,2083,2083,true,SIN,Asia Pacific,Singapore,146,0.00
8.222.144.50,8080,8080,false,SIN,Asia Pacific,Singapore,188,0.00
8.219.142.191,8443,8443,true,SIN,Asia Pacific,Singapore,345,0.00
43.156.253.94,443,443,true,SIN,Asia Pacific,Singapore,178,0.00
